DB	ID	Splice	Symbol	Taxon	Qualifier	GO ID	GO Name	Reference	Evidence	With	Aspect	Date	Source
UniProtKB	P16234	-	PDGFRA	9606	-	GO:0055003	cardiac myofibril assembly	GO_REF:0000024	ISS	UniProtKB:P26618	Process	20110406	UniProt
UniProtKB	P16870	-	CPE	9606	-	GO:0003214	cardiac left ventricle morphogenesis	PMID:19593212	IMP	-	Process	20100819	BHF-UCL
UniProtKB	P17302	-	GJA1	9606	-	GO:0001947	heart looping	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000064536	Process	20160305	Ensembl
UniProtKB	P17302	-	GJA1	9606	-	GO:0003294	atrial ventricular junction remodeling	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000064536	Process	20160305	Ensembl
UniProtKB	P17302	-	GJA1	9606	-	GO:0007512	adult heart development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000064536	Process	20160305	Ensembl
UniProtKB	P17302	-	GJA1	9606	-	GO:0035050	embryonic heart tube development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000064536	Process	20160305	Ensembl
UniProtKB	P17813	-	ENG	9606	-	GO:0001947	heart looping	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000009705	Process	20160305	Ensembl
UniProtKB	P17813	-	ENG	9606	-	GO:0001947	heart looping	PMID:8194490	ISS	UniProtKB:Q63961	Process	20081109	BHF-UCL
UniProtKB	P17813	-	ENG	9606	-	GO:0003273	cell migration involved in endocardial cushion formation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000009705	Process	20160305	Ensembl
UniProtKB	P19237	-	TNNI1	9606	-	GO:0055010	ventricular cardiac muscle tissue morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000123509	Process	20160305	Ensembl
UniProtKB	P19404	-	NDUFV2	9606	-	GO:0048738	cardiac muscle tissue development	PMID:12754703	IMP	-	Process	20080904	UniProt
UniProtKB	P19429	-	TNNI3	9606	-	GO:0055010	ventricular cardiac muscle tissue morphogenesis	PMID:11815426	IMP	-	Process	20061230	HGNC
UniProtKB	P19429	-	TNNI3	9606	-	GO:0055010	ventricular cardiac muscle tissue morphogenesis	PMID:16754800	IMP	-	Process	20080122	BHF-UCL
UniProtKB	P19544	-	WT1	9606	-	GO:0060923	cardiac muscle cell fate commitment	GO_REF:0000024	ISS	UniProtKB:P22561	Process	20110618	BHF-UCL
UniProtKB	P19544	-	WT1	9606	-	GO:0061032	visceral serous pericardium development	PMID:10101119	IGI	UniProtKB:P22561	Process	20100723	UniProt
UniProtKB	P19634	-	SLC9A1	9606	-	GO:0055007	cardiac muscle cell differentiation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000030669	Process	20160305	Ensembl
UniProtKB	P19793	-	RXRA	9606	-	GO:0055010	ventricular cardiac muscle tissue morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000076491	Process	20160305	Ensembl
UniProtKB	P19793	-	RXRA	9606	-	GO:0055012	ventricular cardiac muscle cell differentiation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000076491	Process	20160305	Ensembl
UniProtKB	P20827	-	EFNA1	9606	-	GO:0003180	aortic valve morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000029566	Process	20160305	Ensembl
UniProtKB	P20827	-	EFNA1	9606	-	GO:0003180	aortic valve morphogenesis	GO_REF:0000024	ISS	UniProtKB:P52793	Process	20110228	BHF-UCL
UniProtKB	P20827	-	EFNA1	9606	-	GO:0003183	mitral valve morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000029566	Process	20160305	Ensembl
UniProtKB	P20827	-	EFNA1	9606	-	GO:0003183	mitral valve morphogenesis	GO_REF:0000024	ISS	UniProtKB:P52793	Process	20110228	BHF-UCL
UniProtKB	P20827	-	EFNA1	9606	-	GO:0003199	endocardial cushion to mesenchymal transition involved in heart valve formation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000029566	Process	20160305	Ensembl
UniProtKB	P20827	-	EFNA1	9606	-	GO:0003199	endocardial cushion to mesenchymal transition involved in heart valve formation	GO_REF:0000024	ISS	UniProtKB:P52793	Process	20110228	BHF-UCL
UniProtKB	P20908	-	COL5A1	9606	-	GO:0003007	heart morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000028280	Process	20160305	Ensembl
UniProtKB	P21453	-	S1PR1	9606	-	GO:0003245	cardiac muscle tissue growth involved in heart morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000050897	Process	20160305	Ensembl
UniProtKB	P21453	-	S1PR1	9606	-	GO:0003245	cardiac muscle tissue growth involved in heart morphogenesis	GO_REF:0000024	ISS	UniProtKB:O08530	Process	20131127	UniProt
UniProtKB	P21802	-	FGFR2	9606	-	GO:0003148	outflow tract septum morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000112430	Process	20160305	Ensembl
UniProtKB	P21802	-	FGFR2	9606	-	GO:0003148	outflow tract septum morphogenesis	GO_REF:0000024	ISS	UniProtKB:P21803	Process	20101105	UniProt
UniProtKB	P21802	-	FGFR2	9606	-	GO:0003149	membranous septum morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000112430	Process	20160305	Ensembl
UniProtKB	P21802	-	FGFR2	9606	-	GO:0003149	membranous septum morphogenesis	GO_REF:0000024	ISS	UniProtKB:P21803	Process	20101105	UniProt
UniProtKB	P21802	-	FGFR2	9606	-	GO:0055010	ventricular cardiac muscle tissue morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000112430	Process	20160305	Ensembl
UniProtKB	P21802	-	FGFR2	9606	-	GO:0055010	ventricular cardiac muscle tissue morphogenesis	GO_REF:0000024	ISS	UniProtKB:P21803	Process	20101105	UniProt
UniProtKB	P21817	-	RYR1	9606	-	GO:0003151	outflow tract morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000137123	Process	20160305	Ensembl
UniProtKB	P21817	-	RYR1	9606	-	GO:0003151	outflow tract morphogenesis	GO_REF:0000024	ISS	UniProtKB:E9PZQ0	Process	20111222	UniProt
UniProtKB	P21860	-	ERBB3	9606	-	GO:0003197	endocardial cushion development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000080716	Process	20160305	Ensembl
UniProtKB	P23771	-	GATA3	9606	-	GO:0003180	aortic valve morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000100041	Process	20160305	Ensembl
UniProtKB	P23771	-	GATA3	9606	-	GO:0003180	aortic valve morphogenesis	GO_REF:0000024	ISS	UniProtKB:P23772	Process	20110515	UniProt
UniProtKB	P23771	-	GATA3	9606	-	GO:0003215	cardiac right ventricle morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000100041	Process	20160305	Ensembl
UniProtKB	P23771	-	GATA3	9606	-	GO:0003215	cardiac right ventricle morphogenesis	GO_REF:0000024	ISS	UniProtKB:P23772	Process	20110515	UniProt
UniProtKB	P23771	-	GATA3	9606	-	GO:0003281	ventricular septum development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000100041	Process	20160305	Ensembl
UniProtKB	P23771	-	GATA3	9606	-	GO:0003281	ventricular septum development	GO_REF:0000024	ISS	UniProtKB:P23772	Process	20110515	UniProt
UniProtKB	P25929	-	NPY1R	9606	-	GO:0003151	outflow tract morphogenesis	PMID:19593212	IMP	-	Process	20100819	BHF-UCL
UniProtKB	P26678	-	PLN	9606	-	GO:0048738	cardiac muscle tissue development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000132743	Process	20160305	Ensembl
UniProtKB	P27361	-	MAPK3	9606	-	GO:0061308	cardiac neural crest cell development involved in heart development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000051619	Process	20160305	Ensembl
UniProtKB	P27797	-	CALR	9606	-	GO:0055007	cardiac muscle cell differentiation	GO_REF:0000019	IEA	Ensembl:ENSRNOP00000004091	Process	20160305	Ensembl
UniProtKB	P28360	-	MSX1	9606	-	GO:0003007	heart morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000058354	Process	20160305	Ensembl
UniProtKB	P28360	-	MSX1	9606	-	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000058354	Process	20160305	Ensembl
UniProtKB	P28360	-	MSX1	9606	-	GO:0061312	BMP signaling pathway involved in heart development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000058354	Process	20160305	Ensembl
UniProtKB	P28482	-	MAPK1	9606	-	GO:0061308	cardiac neural crest cell development involved in heart development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000065983	Process	20160305	Ensembl
UniProtKB	P28702	-	RXRB	9606	-	GO:0055012	ventricular cardiac muscle cell differentiation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000036585	Process	20160305	Ensembl
UniProtKB	P28702	-	RXRB	9606	-	GO:0060038	cardiac muscle cell proliferation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000036585	Process	20160305	Ensembl
UniProtKB	P29966	-	MARCKS	9606	-	GO:0003229	ventricular cardiac muscle tissue development	GO_REF:0000019	IEA	Ensembl:ENSRNOP00000000707	Process	20160305	Ensembl
UniProtKB	P31271	-	HOXA13	9606	-	GO:0003281	ventricular septum development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000039170	Process	20160305	Ensembl
UniProtKB	P32418	-	SLC8A1	9606	-	GO:0003007	heart morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000083725	Process	20160305	Ensembl
UniProtKB	P32418	-	SLC8A1	9606	-	GO:0035050	embryonic heart tube development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000083725	Process	20160305	Ensembl
UniProtKB	P32418	-	SLC8A1	9606	-	GO:0055013	cardiac muscle cell development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000083725	Process	20160305	Ensembl
UniProtKB	P32418	-	SLC8A1	9606	-	GO:0055013	cardiac muscle cell development	GO_REF:0000024	ISS	UniProtKB:P70414	Process	20120622	BHF-UCL
UniProtKB	P35222	-	CTNNB1	9606	-	GO:0035050	embryonic heart tube development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000007130	Process	20160305	Ensembl
UniProtKB	P35222	-	CTNNB1	9606	-	GO:0061324	canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000007130	Process	20160305	Ensembl
UniProtKB	P35222	-	CTNNB1	9606	-	GO:0061324	canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation	GO_REF:0000024	ISS	UniProtKB:Q02248	Process	20111012	BHF-UCL
UniProtKB	P35348	-	ADRA1A	9606	-	GO:0007512	adult heart development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000124570	Process	20160305	Ensembl
UniProtKB	P35368	-	ADRA1B	9606	-	GO:0007512	adult heart development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000070200	Process	20160305	Ensembl
UniProtKB	P35548	-	MSX2	9606	-	GO:0003148	outflow tract septum morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000021922	Process	20160305	Ensembl
UniProtKB	P35548	-	MSX2	9606	-	GO:0003151	outflow tract morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000021922	Process	20160305	Ensembl
UniProtKB	P35548	-	MSX2	9606	-	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000021922	Process	20160305	Ensembl
UniProtKB	P35548	-	MSX2	9606	-	GO:0061312	BMP signaling pathway involved in heart development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000021922	Process	20160305	Ensembl
UniProtKB	P35580	-	MYH10	9606	-	GO:0003279	cardiac septum development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000099671	Process	20160305	Ensembl
UniProtKB	P35580	-	MYH10	9606	-	GO:0007512	adult heart development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000099671	Process	20160305	Ensembl
UniProtKB	P35580	-	MYH10	9606	-	GO:0055003	cardiac myofibril assembly	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000099671	Process	20160305	Ensembl
UniProtKB	P35580	-	MYH10	9606	-	GO:0055015	ventricular cardiac muscle cell development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000099671	Process	20160305	Ensembl
UniProtKB	P35580	-	MYH10	9606	-	GO:0060976	coronary vasculature development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000099671	Process	20160305	Ensembl
UniProtKB	P35609	-	ACTN2	9606	-	GO:0055013	cardiac muscle cell development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000067708	Process	20160305	Ensembl
UniProtKB	P35712	-	SOX6	9606	-	GO:0055007	cardiac muscle cell differentiation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000072583	Process	20160305	Ensembl
UniProtKB	P35713	-	SOX18	9606	-	GO:0001947	heart looping	GO_REF:0000024	ISS	UniProtKB:P43680	Process	20100317	BHF-UCL
UniProtKB	P35713	-	SOX18	9606	-	GO:0003151	outflow tract morphogenesis	GO_REF:0000024	ISS	UniProtKB:P43680	Process	20100317	BHF-UCL
UniProtKB	P35713	-	SOX18	9606	-	GO:0035050	embryonic heart tube development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000062759	Process	20160305	Ensembl
UniProtKB	P35713	-	SOX18	9606	-	GO:0035050	embryonic heart tube development	GO_REF:0000024	ISS	UniProtKB:P43680	Process	20100317	BHF-UCL
UniProtKB	P35713	-	SOX18	9606	-	GO:0060214	endocardium formation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000062759	Process	20160305	Ensembl
UniProtKB	P35713	-	SOX18	9606	-	GO:0060214	endocardium formation	GO_REF:0000024	ISS	UniProtKB:P43680	Process	20100317	BHF-UCL
UniProtKB	P35713	-	SOX18	9606	-	GO:0060956	endocardial cell differentiation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000062759	Process	20160305	Ensembl
UniProtKB	P35713	-	SOX18	9606	-	GO:0060956	endocardial cell differentiation	GO_REF:0000024	ISS	UniProtKB:P43680	Process	20100317	BHF-UCL
UniProtKB	P35716	-	SOX11	9606	-	GO:0003151	outflow tract morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000078070	Process	20160305	Ensembl
UniProtKB	P35716	-	SOX11	9606	-	GO:0003151	outflow tract morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q7M6Y2	Process	20110624	UniProt
UniProtKB	P35716	-	SOX11	9606	-	GO:0003211	cardiac ventricle formation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000078070	Process	20160305	Ensembl
UniProtKB	P35716	-	SOX11	9606	-	GO:0003211	cardiac ventricle formation	GO_REF:0000024	ISS	UniProtKB:Q7M6Y2	Process	20110621	UniProt
UniProtKB	P35716	-	SOX11	9606	-	GO:0060412	ventricular septum morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000078070	Process	20160305	Ensembl
UniProtKB	P35716	-	SOX11	9606	-	GO:0060412	ventricular septum morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q7M6Y2	Process	20110624	UniProt
UniProtKB	P35749	-	MYH11	9606	-	GO:0048739	cardiac muscle fiber development	PMID:16444274	IMP	-	Process	20071116	UniProt
UniProtKB	P36382	-	GJA5	9606	-	GO:0003151	outflow tract morphogenesis	PMID:22199024	IMP	-	Process	20130129	BHF-UCL
UniProtKB	P36382	-	GJA5	9606	-	GO:0003161	cardiac conduction system development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000088264	Process	20160305	Ensembl
UniProtKB	P36382	-	GJA5	9606	-	GO:0003174	mitral valve development	PMID:22199024	IMP	-	Process	20130129	BHF-UCL
UniProtKB	P36382	-	GJA5	9606	-	GO:0003193	pulmonary valve formation	PMID:22199024	IMP	-	Process	20130129	BHF-UCL
UniProtKB	P36382	-	GJA5	9606	-	GO:0003281	ventricular septum development	PMID:22199024	IMP	-	Process	20130129	BHF-UCL
UniProtKB	P36382	-	GJA5	9606	-	GO:0003283	atrial septum development	PMID:22199024	IMP	-	Process	20130129	BHF-UCL
UniProtKB	P36382	-	GJA5	9606	-	GO:0003284	septum primum development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000088264	Process	20160305	Ensembl
UniProtKB	P36382	-	GJA5	9606	-	GO:0003294	atrial ventricular junction remodeling	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000088264	Process	20160305	Ensembl
UniProtKB	P36382	-	GJA5	9606	-	GO:0035050	embryonic heart tube development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000088264	Process	20160305	Ensembl
UniProtKB	P36382	-	GJA5	9606	-	GO:0035922	foramen ovale closure	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000088264	Process	20160305	Ensembl
UniProtKB	P36382	-	GJA5	9606	-	GO:0060412	ventricular septum morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000088264	Process	20160305	Ensembl
UniProtKB	P36382	-	GJA5	9606	-	GO:0060413	atrial septum morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000088264	Process	20160305	Ensembl
UniProtKB	P36383	-	GJC1	9606	-	GO:0048738	cardiac muscle tissue development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000102690	Process	20160305	Ensembl
UniProtKB	P36894	-	BMPR1A	9606	-	GO:0003007	heart morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000035900	Process	20160305	Ensembl
UniProtKB	P36894	-	BMPR1A	9606	-	GO:0003272	endocardial cushion formation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000035900	Process	20160305	Ensembl
UniProtKB	P36894	-	BMPR1A	9606	-	GO:0003272	endocardial cushion formation	GO_REF:0000024	ISS	UniProtKB:P36895	Process	20120925	BHF-UCL
UniProtKB	P36894	-	BMPR1A	9606	-	GO:0060914	heart formation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000035900	Process	20160305	Ensembl
UniProtKB	P36897	-	TGFBR1	9606	-	GO:0060317	cardiac epithelial to mesenchymal transition	GO_REF:0000024	ISS	UniProtKB:Q06900	Process	20141202	AgBase
UniProtKB	P36897	UniProtKB:P36897-2	TGFBR1	9606	-	GO:0060317	cardiac epithelial to mesenchymal transition	GO_REF:0000024	ISS	UniProtKB:Q06900	Process	20141202	AgBase
UniProtKB	P41221	-	WNT5A	9606	-	GO:0001947	heart looping	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000064878	Process	20160305	Ensembl
UniProtKB	P41221	-	WNT5A	9606	-	GO:0003344	pericardium morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000064878	Process	20160305	Ensembl
UniProtKB	P41221	-	WNT5A	9606	-	GO:0061347	planar cell polarity pathway involved in outflow tract morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000064878	Process	20160305	Ensembl
UniProtKB	P41221	-	WNT5A	9606	-	GO:0061348	planar cell polarity pathway involved in ventricular septum morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000064878	Process	20160305	Ensembl
UniProtKB	P41221	-	WNT5A	9606	-	GO:0061349	planar cell polarity pathway involved in cardiac right atrium morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000064878	Process	20160305	Ensembl
UniProtKB	P41221	-	WNT5A	9606	-	GO:0061350	planar cell polarity pathway involved in cardiac muscle tissue morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000064878	Process	20160305	Ensembl
UniProtKB	P41221	-	WNT5A	9606	-	GO:0061354	planar cell polarity pathway involved in pericardium morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000064878	Process	20160305	Ensembl
UniProtKB	P41595	-	HTR2B	9606	-	GO:0003007	heart morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000027431	Process	20160305	Ensembl
UniProtKB	P41595	-	HTR2B	9606	-	GO:0003007	heart morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q02152	Process	20100527	UniProt
UniProtKB	P42345	-	MTOR	9606	-	GO:0003007	heart morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000099510	Process	20160305	Ensembl
UniProtKB	P42345	-	MTOR	9606	-	GO:0003179	heart valve morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000099510	Process	20160305	Ensembl
UniProtKB	P42345	-	MTOR	9606	-	GO:0048738	cardiac muscle tissue development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000099510	Process	20160305	Ensembl
UniProtKB	P42345	-	MTOR	9606	-	GO:0055006	cardiac cell development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000099510	Process	20160305	Ensembl
UniProtKB	P42345	-	MTOR	9606	-	GO:0055013	cardiac muscle cell development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000099510	Process	20160305	Ensembl
UniProtKB	P43694	-	GATA4	9606	-	GO:0001947	heart looping	GO_REF:0000024	ISS	UniProtKB:Q08369	Process	20080421	BHF-UCL
UniProtKB	P43694	-	GATA4	9606	-	GO:0003181	atrioventricular valve morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000066927	Process	20160305	Ensembl
UniProtKB	P43694	-	GATA4	9606	-	GO:0003197	endocardial cushion development	GO_REF:0000024	ISS	UniProtKB:Q08369	Process	20100317	BHF-UCL
UniProtKB	P43694	-	GATA4	9606	-	GO:0003197	endocardial cushion development	PMID:21330551	IMP	-	Process	20121129	BHF-UCL
UniProtKB	P43694	-	GATA4	9606	-	GO:0003208	cardiac ventricle morphogenesis	PMID:20347099	TAS	-	Process	20110511	BHF-UCL
UniProtKB	P43694	-	GATA4	9606	-	GO:0003215	cardiac right ventricle morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q08369	Process	20100317	BHF-UCL
UniProtKB	P43694	-	GATA4	9606	-	GO:0003229	ventricular cardiac muscle tissue development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000066927	Process	20160305	Ensembl
UniProtKB	P43694	-	GATA4	9606	-	GO:0003281	ventricular septum development	GO_REF:0000024	ISS	UniProtKB:Q08369	Process	20100317	BHF-UCL
UniProtKB	P43694	-	GATA4	9606	-	GO:0003289	atrial septum primum morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q08369	Process	20100317	BHF-UCL
UniProtKB	P43694	-	GATA4	9606	-	GO:0003290	atrial septum secundum morphogenesis	PMID:20347099	IMP	-	Process	20110511	BHF-UCL
UniProtKB	P43694	-	GATA4	9606	-	GO:0035050	embryonic heart tube development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000066927	Process	20160305	Ensembl
UniProtKB	P43694	-	GATA4	9606	-	GO:0035054	embryonic heart tube anterior/posterior pattern specification	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000066927	Process	20160305	Ensembl
UniProtKB	P43694	-	GATA4	9606	-	GO:0035054	embryonic heart tube anterior/posterior pattern specification	GO_REF:0000024	ISS	UniProtKB:Q08369	Process	20080421	BHF-UCL
UniProtKB	P43694	-	GATA4	9606	-	GO:0048738	cardiac muscle tissue development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000066927	Process	20160305	Ensembl
UniProtKB	P43694	-	GATA4	9606	-	GO:0055007	cardiac muscle cell differentiation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000066927	Process	20160305	Ensembl
UniProtKB	P43694	-	GATA4	9606	-	GO:0055007	cardiac muscle cell differentiation	GO_REF:0000019	IEA	Ensembl:ENSRNOP00000014320	Process	20160305	Ensembl
UniProtKB	P43694	-	GATA4	9606	-	GO:0060413	atrial septum morphogenesis	PMID:12845333	IMP	-	Process	20100317	BHF-UCL
UniProtKB	P43694	-	GATA4	9606	-	GO:0061049	cell growth involved in cardiac muscle cell development	GO_REF:0000019	IEA	Ensembl:ENSRNOP00000014320	Process	20160305	Ensembl
UniProtKB	P45379	-	TNNT2	9606	-	GO:0055009	atrial cardiac muscle tissue morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000140941	Process	20160305	Ensembl
UniProtKB	P45379	-	TNNT2	9606	-	GO:0055010	ventricular cardiac muscle tissue morphogenesis	PMID:16754800	IMP	-	Process	20080122	BHF-UCL
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0001947	heart looping	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000028288	Process	20160305	Ensembl
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0001947	heart looping	GO_REF:0000024	ISS	UniProtKB:Q01705	Process	20120727	BHF-UCL
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003157	endocardium development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000028288	Process	20160305	Ensembl
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003157	endocardium development	GO_REF:0000024	ISS	UniProtKB:Q01705	Process	20120724	BHF-UCL
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003160	endocardium morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000028288	Process	20160305	Ensembl
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003160	endocardium morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q01705	Process	20120727	BHF-UCL
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003162	atrioventricular node development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000028288	Process	20160305	Ensembl
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003169	coronary vein morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000028288	Process	20160305	Ensembl
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003169	coronary vein morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q01705	Process	20120727	BHF-UCL
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003180	aortic valve morphogenesis	PMID:16025100	IMP	-	Process	20091209	BHF-UCL
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003180	aortic valve morphogenesis	PMID:17662764	IMP	-	Process	20120730	BHF-UCL
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003181	atrioventricular valve morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000028288	Process	20160305	Ensembl
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003181	atrioventricular valve morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q01705	Process	20120727	BHF-UCL
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003184	pulmonary valve morphogenesis	PMID:16025100	IMP	-	Process	20120806	BHF-UCL
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003192	mitral valve formation	PMID:16025100	IMP	-	Process	20120806	BHF-UCL
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003197	endocardial cushion development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000028288	Process	20160305	Ensembl
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000028288	Process	20160305	Ensembl
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	GO_REF:0000024	ISS	UniProtKB:Q01705	Process	20120727	BHF-UCL
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003203	endocardial cushion morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000028288	Process	20160305	Ensembl
UniProtKB	P46531	-	NOTCH1	9606	-	GO:0003203	endocardial cushion morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q01705	Process	20120727	BHF-UCL
