DB	ID	Splice	Symbol	Taxon	Qualifier	GO ID	GO Name	Reference	Evidence	With	Aspect	Date	Source
UniProtKB	P03372	-	ESR1	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000101215	Function	20160305	Ensembl
UniProtKB	P03372	-	ESR1	9606	-	GO:0038052	RNA polymerase II transcription factor activity, estrogen-activated sequence-specific DNA binding	PMID:15831516	IDA	-	Function	20150417	BHF-UCL
UniProtKB	P03372	-	ESR1	9606	-	GO:0038052	RNA polymerase II transcription factor activity, estrogen-activated sequence-specific DNA binding	PMID:18722177	IGI	UniProtKB:Q8IX12	Function	20120320	MGI
UniProtKB	P04150	-	NR3C1	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:16728402	IDA	-	Function	20140331	NTNU_SB
UniProtKB	P04150	-	NR3C1	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:23823477	IDA	-	Function	20140915	UniProt
UniProtKB	P04637	-	TP53	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	PMID:24652652	IDA	-	Function	20141210	UniProt
UniProtKB	P04637	-	TP53	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000104298	Function	20160305	Ensembl
UniProtKB	P04637	-	TP53	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:17146433	IDA	-	Function	20120725	BHF-UCL
UniProtKB	P05412	-	JUN	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	PMID:21113145	IC	GO:0044212|GO:1990441	Function	20141015	ParkinsonsUK-UCL
UniProtKB	P05412	-	JUN	9606	-	GO:0000982	transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:19962668	IMP	-	Function	20160217	BHF-UCL
UniProtKB	P05412	-	JUN	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSRNOP00000011732	Function	20160305	Ensembl
UniProtKB	P05412	-	JUN	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	PMID:19861239	IC	GO:0000980	Function	20111201	BHF-UCL
UniProtKB	P05412	-	JUN	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	PMID:2833704	IDA	-	Function	20110105	UniProt
UniProtKB	P05549	-	TFAP2A	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	PMID:7555706	IDA	-	Function	20110906	UniProt
UniProtKB	P05549	-	TFAP2A	9606	-	GO:0000982	transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:21084835	IDA	-	Function	20110711	UniProt
UniProtKB	P05549	-	TFAP2A	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:11278550	IDA	-	Function	20111003	UniProt
UniProtKB	P05549	-	TFAP2A	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:20808827	IDA	-	Function	20110712	UniProt
UniProtKB	P05549	-	TFAP2A	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:11278550	IDA	-	Function	20111003	UniProt
UniProtKB	P05549	-	TFAP2A	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:20066163	IDA	-	Function	20111003	UniProt
UniProtKB	P05549	-	TFAP2A	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:9520389	IDA	-	Function	20111003	UniProt
UniProtKB	P06401	-	PGR	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:17785366	IDA	-	Function	20140227	NTNU_SB
UniProtKB	P06401	-	PGR	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000140124	Function	20160305	Ensembl
UniProtKB	P08047	-	SP1	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001145452	Function	20141112	GO_Central
UniProtKB	P08047	-	SP1	9606	-	GO:0000982	transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:21659522	IDA	-	Function	20151125	BHF-UCL
UniProtKB	P08047	-	SP1	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000001326	Function	20160305	Ensembl
UniProtKB	P08151	-	GLI1	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000026474	Function	20160305	Ensembl
UniProtKB	P08651	-	NFIC	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:1524678	IDA	-	Function	20141117	NTNU_SB
UniProtKB	P09067	-	HOXB5	9606	-	GO:0001205	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000035423	Function	20160305	Ensembl
UniProtKB	P09086	-	POU2F2	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000104056	Function	20160305	Ensembl
UniProtKB	P0C6A0	-	ZGLP1	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000033	IBA	PANTHER:PTN000801139	Function	20150814	GO_Central
UniProtKB	P0CG00	-	ZSCAN5D	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN000003381	Function	20130211	GO_Central
UniProtKB	P10070	-	GLI2	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000054837	Function	20160305	Ensembl
UniProtKB	P10071	-	GLI3	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000036	IC	GO:0000978|GO:0045944	Function	20150227	NTNU_SB
UniProtKB	P10242	-	MYB	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000036	IC	GO:0000978|GO:0045944	Function	20140301	NTNU_SB
UniProtKB	P10243	-	MYBL1	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:7987850	IDA	-	Function	20140113	NTNU_SB
UniProtKB	P10244	-	MYBL2	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:10770937	IDA	-	Function	20140317	NTNU_SB
UniProtKB	P10275	-	AR	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:16728402	IDA	-	Function	20140301	NTNU_SB
UniProtKB	P10275	-	AR	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	PMID:17277772	IDA	-	Function	20120116	BHF-UCL
UniProtKB	P10275	-	AR	9606	-	GO:0004882	androgen receptor activity	GO_REF:0000002	IEA	InterPro:IPR001103	Function	20160305	InterPro
UniProtKB	P10275	-	AR	9606	-	GO:0004882	androgen receptor activity	PMID:10075738	NAS	-	Function	20031216	UniProt
UniProtKB	P10275	-	AR	9606	-	GO:0004882	androgen receptor activity	PMID:12799378	IDA	-	Function	20100118	BHF-UCL
UniProtKB	P10275	-	AR	9606	-	GO:0004882	androgen receptor activity	PMID:15572661	TAS	-	Function	20050624	UniProt
UniProtKB	P10275	-	AR	9606	-	GO:0004882	androgen receptor activity	PMID:19345326	IMP	-	Function	20100602	UniProt
UniProtKB	P10275	-	AR	9606	-	GO:0004882	androgen receptor activity	PMID:19886863	IDA	-	Function	20111014	UniProt
UniProtKB	P10275	-	AR	9606	-	GO:0004882	androgen receptor activity	PMID:20048160	IDA	-	Function	20120313	UniProt
UniProtKB	P10275	-	AR	9606	-	GO:0004882	androgen receptor activity	PMID:25091737	IDA	-	Function	20150929	UniProt
UniProtKB	P10275	-	AR	9606	-	GO:0004882	androgen receptor activity	PMID:3353726	TAS	-	Function	20030904	PINC
UniProtKB	P10275	UniProtKB:P10275-3	AR	9606	NOT	GO:0004882	androgen receptor activity	PMID:19244107	IDA	-	Function	20160202	UniProt
UniProtKB	P10276	-	RARA	9606	-	GO:0003708	retinoic acid receptor activity	GO_REF:0000002	IEA	InterPro:IPR003078	Function	20160305	InterPro
UniProtKB	P10276	-	RARA	9606	-	GO:0003708	retinoic acid receptor activity	PMID:2825025	IDA	-	Function	20080716	BHF-UCL
UniProtKB	P10276	-	RARA	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000069744	Function	20160305	Ensembl
UniProtKB	P10588	-	NR2F6	9606	-	GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000002466	Function	20160305	Ensembl
UniProtKB	P10588	-	NR2F6	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR003068	Function	20160305	InterPro
UniProtKB	P10588	-	NR2F6	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	PMID:2905047	TAS	-	Function	20030904	PINC
UniProtKB	P10588	-	NR2F6	9606	-	GO:0004887	thyroid hormone receptor activity	PMID:2905047	TAS	-	Function	20030904	PINC
UniProtKB	P10589	-	NR2F1	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR003068	Function	20160305	InterPro
UniProtKB	P10589	-	NR2F1	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	PMID:8530078	TAS	-	Function	20030904	PINC
UniProtKB	P10826	-	RARB	9606	-	GO:0003708	retinoic acid receptor activity	GO_REF:0000002	IEA	InterPro:IPR003078	Function	20160305	InterPro
UniProtKB	P10826	-	RARB	9606	-	GO:0003708	retinoic acid receptor activity	PMID:2833708	TAS	-	Function	20030904	PINC
UniProtKB	P10827	-	THRA	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSRNOP00000012340	Function	20160305	Ensembl
UniProtKB	P10827	-	THRA	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000099428	Function	20160305	Ensembl
UniProtKB	P10827	-	THRA	9606	-	GO:0004887	thyroid hormone receptor activity	GO_REF:0000002	IEA	InterPro:IPR001728	Function	20160305	InterPro
UniProtKB	P10827	-	THRA	9606	-	GO:0004887	thyroid hormone receptor activity	PMID:15466465	IDA	-	Function	20130612	UniProt
UniProtKB	P10827	-	THRA	9606	-	GO:0004887	thyroid hormone receptor activity	PMID:18052923	IDA	-	Function	20090330	BHF-UCL
UniProtKB	P10827	-	THRA	9606	-	GO:0004887	thyroid hormone receptor activity	PMID:8710870	IDA	-	Function	20100525	UniProt
UniProtKB	P10828	-	THRB	9606	-	GO:0004887	thyroid hormone receptor activity	GO_REF:0000002	IEA	InterPro:IPR001728	Function	20160305	InterPro
UniProtKB	P10828	-	THRB	9606	-	GO:0004887	thyroid hormone receptor activity	PMID:15466465	IDA	-	Function	20130612	UniProt
UniProtKB	P10828	-	THRB	9606	-	GO:0004887	thyroid hormone receptor activity	PMID:1618799	TAS	-	Function	20030904	PINC
UniProtKB	P10914	-	IRF1	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:15509808	IMP	-	Function	20141117	NTNU_SB
UniProtKB	P11161	-	EGR2	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:12687019	IDA	-	Function	20141117	NTNU_SB
UniProtKB	P11308	-	ERG	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN000218930	Function	20140305	GO_Central
UniProtKB	P11473	-	VDR	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000023119	Function	20160305	Ensembl
UniProtKB	P11473	-	VDR	9606	-	GO:0008434	calcitriol receptor activity	GO_REF:0000002	IEA	InterPro:IPR000324	Function	20160305	InterPro
UniProtKB	P11473	-	VDR	9606	-	GO:0008434	calcitriol receptor activity	PMID:12016314	IDA	-	Function	20130522	UniProt
UniProtKB	P11473	-	VDR	9606	-	GO:0008434	calcitriol receptor activity	PMID:16549446	IDA	-	Function	20090507	BHF-UCL
UniProtKB	P11473	-	VDR	9606	-	GO:0008434	calcitriol receptor activity	PMID:17082781	IDA	-	Function	20111030	UniProt
UniProtKB	P11474	-	ESRRA	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000025906	Function	20160305	Ensembl
UniProtKB	P11474	-	ESRRA	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000025906	Function	20160305	Ensembl
UniProtKB	P11474	-	ESRRA	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	PMID:9286700	TAS	-	Function	20030904	PINC
UniProtKB	P11831	-	SRF	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:20808827	IDA	-	Function	20110712	UniProt
UniProtKB	P11831	-	SRF	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000015749	Function	20160305	Ensembl
UniProtKB	P11831	-	SRF	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000024	ISS	UniProtKB:Q9JM73	Function	20121024	BHF-UCL
UniProtKB	P11831	-	SRF	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000015749	Function	20160305	Ensembl
UniProtKB	P11831	-	SRF	9606	contributes_to	GO:0000983	transcription factor activity, RNA polymerase II core promoter sequence-specific	PMID:18296735	IMP	-	Function	20111011	UniProt
UniProtKB	P12757	-	SKIL	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:10531062	IDA	-	Function	20141117	NTNU_SB
UniProtKB	P12980	-	LYL1	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001015390	Function	20140909	GO_Central
UniProtKB	P13056	-	NR2C1	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000100927	Function	20160305	Ensembl
UniProtKB	P13349	-	MYF5	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000000445	Function	20160305	Ensembl
UniProtKB	P13349	-	MYF5	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000033	IBA	PANTHER:PTN000164853	Function	20141217	GO_Central
UniProtKB	P13349	-	MYF5	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	PMID:2311584	TAS	-	Function	20030904	PINC
UniProtKB	P13378	-	HOXD8	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:1756725	IDA	-	Function	20141117	NTNU_SB
UniProtKB	P13631	-	RARG	9606	-	GO:0003708	retinoic acid receptor activity	GO_REF:0000002	IEA	InterPro:IPR003078	Function	20160305	InterPro
UniProtKB	P13631	-	RARG	9606	-	GO:0003708	retinoic acid receptor activity	GO_REF:0000019	IEA	Ensembl:ENSRNOP00000016801	Function	20160305	Ensembl
UniProtKB	P14316	-	IRF2	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:9540062	IMP	-	Function	20141117	NTNU_SB
UniProtKB	P14921	-	ETS1	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN000218930	Function	20140305	GO_Central
UniProtKB	P15036	-	ETS2	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:12637547	IDA	-	Function	20140320	NTNU_SB
UniProtKB	P15172	-	MYOD1	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:11076940	IDA	-	Function	20140417	NTNU_SB
UniProtKB	P15172	-	MYOD1	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	PMID:1846704	TAS	-	Function	20030904	PINC
UniProtKB	P15173	-	MYOG	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000027730	Function	20160305	Ensembl
UniProtKB	P15173	-	MYOG	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:11076940	IDA	-	Function	20140417	NTNU_SB
UniProtKB	P15173	-	MYOG	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:19783823	TAS	-	Function	20121024	BHF-UCL
UniProtKB	P15173	-	MYOG	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000033	IBA	PANTHER:PTN000164853	Function	20141217	GO_Central
UniProtKB	P15336	-	ATF2	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000058521	Function	20160305	Ensembl
UniProtKB	P15336	-	ATF2	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000036	IC	GO:0000977|GO:0045944	Function	20140313	NTNU_SB
UniProtKB	P15336	-	ATF2	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	PMID:19861239	IC	GO:0000980	Function	20111201	BHF-UCL
UniProtKB	P15407	-	FOSL1	9606	-	GO:0000982	transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000033	IBA	PANTHER:PTN000598662	Function	20150804	GO_Central
UniProtKB	P15407	-	FOSL1	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSRNOP00000027891	Function	20160305	Ensembl
UniProtKB	P15408	-	FOSL2	9606	-	GO:0000982	transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000033	IBA	PANTHER:PTN000598662	Function	20150804	GO_Central
UniProtKB	P15822	-	HIVEP1	9606	-	GO:0001206	transcriptional repressor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000056147	Function	20160305	Ensembl
UniProtKB	P15822	-	HIVEP1	9606	-	GO:0001206	transcriptional repressor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000033	IBA	PANTHER:PTN000352538	Function	20150820	GO_Central
UniProtKB	P15884	-	TCF4	9606	-	GO:0001011	transcription factor activity, sequence-specific DNA binding, RNA polymerase recruiting	PMID:8978694	ISS	UniProtKB:Q60722	Function	20101210	BHF-UCL
UniProtKB	P15884	-	TCF4	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:8978694	ISS	UniProtKB:Q60722	Function	20101210	BHF-UCL
UniProtKB	P15923	-	TCF3	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:14576336	IDA	-	Function	20140301	NTNU_SB
UniProtKB	P15976	-	GATA1	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000033502	Function	20160305	Ensembl
UniProtKB	P15976	-	GATA1	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000033502	Function	20160305	Ensembl
UniProtKB	P15976	-	GATA1	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:15920471	IDA	-	Function	20110810	BHF-UCL
UniProtKB	P15976	-	GATA1	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000033	IBA	PANTHER:PTN000801139	Function	20150814	GO_Central
UniProtKB	P16220	-	CREB1	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000036	IC	GO:0000978|GO:0045944	Function	20140301	NTNU_SB
UniProtKB	P16220	-	CREB1	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSRNOP00000018326	Function	20160305	Ensembl
UniProtKB	P16220	-	CREB1	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	PMID:19861239	IDA	-	Function	20111201	BHF-UCL
UniProtKB	P16383	-	GCFC2	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:9705290	IDA	-	Function	20131106	NTNU_SB
UniProtKB	P16989	-	YBX3	9606	-	GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000032309	Function	20160305	Ensembl
UniProtKB	P17022	-	ZNF18	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN000003381	Function	20130211	GO_Central
UniProtKB	P17096	-	HMGA1	9606	-	GO:0001205	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000024	ISS	UniProtKB:P17095	Function	20150601	BHF-UCL
UniProtKB	P17275	-	JUNB	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN000894784	Function	20150225	GO_Central
UniProtKB	P17275	-	JUNB	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000064680	Function	20160305	Ensembl
UniProtKB	P17535	-	JUND	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN000894784	Function	20150225	GO_Central
UniProtKB	P17542	-	TAL1	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000030489	Function	20160305	Ensembl
UniProtKB	P17542	-	TAL1	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001015390	Function	20140909	GO_Central
UniProtKB	P17544	UniProtKB:P17544-4	ATF7	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:8288576	IDA	-	Function	20141117	NTNU_SB
UniProtKB	P17676	-	CEBPB	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000069850	Function	20160305	Ensembl
UniProtKB	P17676	-	CEBPB	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSRNOP00000071427	Function	20160305	Ensembl
UniProtKB	P17676	-	CEBPB	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000069850	Function	20160305	Ensembl
UniProtKB	P17676	-	CEBPB	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000024	ISS	UniProtKB:P28033	Function	20090811	UniProt
UniProtKB	P17861	-	XBP1	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000054852	Function	20160305	Ensembl
UniProtKB	P17947	-	SPI1	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN000218930	Function	20140305	GO_Central
UniProtKB	P17947	-	SPI1	9606	-	GO:0000982	transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000002180	Function	20160305	Ensembl
UniProtKB	P17947	-	SPI1	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000002180	Function	20160305	Ensembl
UniProtKB	P17947	-	SPI1	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000002180	Function	20160305	Ensembl
UniProtKB	P17947	-	SPI1	9606	-	GO:0001205	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000002180	Function	20160305	Ensembl
UniProtKB	P17947	-	SPI1	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000002180	Function	20160305	Ensembl
UniProtKB	P17947	-	SPI1	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000024	ISS	UniProtKB:P17433	Function	20111206	BHF-UCL
UniProtKB	P18146	-	EGR1	9606	-	GO:0000982	transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000069616	Function	20160305	Ensembl
UniProtKB	P18146	-	EGR1	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000069616	Function	20160305	Ensembl
UniProtKB	P18846	-	ATF1	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:1655749	IDA	-	Function	20140228	NTNU_SB
UniProtKB	P18846	-	ATF1	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSRNOP00000073249	Function	20160305	Ensembl
